formality	src	src_ctx	trg
informal	 	These were found in the alley behind the fire department, so check them out. - Sugar on the handlebars of both bikes. - Just like the keypad. - So we may have our getaway bikes. - We could check the serial numbers, but they're usually not recorded.	You know what?	Tu sais quoi ?
informal	 	Well, I should go. - I'm gonna miss my flight. - Okay. - All right. - Lucas.	You forgot something.	Tu as oublié quelque chose.
informal	 	Wear a condom? - I'm not gonna be the new Channel 10 anchor, am I? - This just in. No. - Maybe the problem is your resumé. - See how mine is lean and mean? Yours is too cluttered.	Like everything on your resumé is so relevant.	Le tien est trop chargé. Comme si tout sur ton CV est si important ?
informal	 	You were spying on us? - I couldn't tell you. - - So, what did you tell them? - You tell them about us? - - No.	Did you tell them about Oliver?	Tu leur as dit pour Oliver ?
informal	 	But I appreciate the effort. - We're good. - And don't beat yourself up. - You'll probably never guess what kind of dog I am. - You're right.	I'll never guess what kind of dog you are, because you're not a dog.	Je ne devinerais jamais quel genre de chiens tu es. car tu n'es pas un chien.
informal	 	They know. - It doesn't matter, the contest is over. - It's nice but I don't need a new truck. - Dad... - I have to go to America.	I know you will make me proud.	Je sais que tu vas me rendre fier.
informal	 	Oh, with all that work you put into it. - Look at that. - They-- it all burned. - Look-- - I can do this all night, Mike.	Well, one more time, and then I'm gonna have to borrow your printer.	Et bien, une fois de plus, et ensuite je vais devoir emprunter ton imprimante.
informal	 	- All right. - All right. - - Stop it! - - Don't worry. No. - Lucy, please.	There's nothing to be frightened of, I love you.	Tu n'as pas à avoir peur. Je t'aime.
informal	 	They're dead. - We won't go into the city. - There's a plague's there. - But what if my brother's here? - I'm going anyway.	Stubborn! What, would you try to save a drowning man if you couldn't swim?	Comment pourrais-tu sauver un homme de la noyade si tu ne sais pas nager ?
informal	 	Good bye. - Kim, see me in my office. - Now. - Alright. - I got the package and dropped it at your house.	That's when I know you're not there.	C'est là que j'ai compris que tu n'étais pas là.
informal	 	Who do we have on the line, Freddy? - It's MacKenzie from Midtown. - You're talking to the Nightbird. - Why didn't you tell me you were taken off the 9/11 anniversary? - What are you doing up this late, MacKenzie from Midtown?	Charlie just called me to ask how you were handling it and I said, "Handling what?"	Charlie vient de m'appeler pour savoir comment tu le prenais et j'ai répondu "Prendre quoi ? "
informal	 	Well, you got your soda, your iced tea, root beer, lemonade. - - I'll try this. - - Ah, Orange Julius. - A classic. - Oh, my. That's very good.	Your father and I know a man who owns a couple dozen of these stands as part of his holdings. Now I can sincerely tell him I like his product.	Ton père et moi connaissons un homme qui possède une douzaine de ces stands dans sa holding maintenant, je pourrai sincèrement lui dire que j'aime ses produits
informal	 	We must allow ourselves to love. - Come. - Every love helps us to thrive and flourish, even if we suffer. - What are you doing here? - I was afraid you'd left.	You cut your hair.	Tu t'es fait couper les cheveux.
informal	 	I am. Me. - And while I may be young in age, I have lived well beyond my 17 years. - I am an old soul, Tessa. - - I was born old. - - Right.	Also, Malik is your first real boyfriend.	Et puis, Malik est ton premier vrai petit copain.
informal	 	- Baby face? - Yeah, I guess. - Ever see him before? - No. - You're sure now?	Whatever you tell me, Will, it's just between us.	Quoique tu me dises, C'est seulement entre nous.
informal	 	It made me sound crazy, so I hung up. - Anyway, I was so disgusted, I threw it all out. - - You ate all of it, didn't you? - - Yes, I did. - And I over-soyed, and now I'm swollen.	You gonna ask me about last night?	Tu vas me questionner à propos de la nuit dernière ?
informal	 	So if we want to get our sex tape back, we need to make some quick cash, and I'm willing to try anything. - Which is something whoever gets that tape is gonna find out. - But you can't sell the van. - Why not? - Jimmy and Sabrina have a new car.	I have a car, you have your work truck.	J'ai une voiture, tu as ta camionnette de travail.
informal	 	I'll be okay. - Look, uh.... what you done here for your mom, brothers, and sisters... - I'm proud of you. - It's nothing, Pop. - I'm home now.	And I'm gonna, you know, get back on the horse.	Et je vais, tu vois, remonter à cheval.
informal	 	- who killed Uhtred. - - No, you are Uhtred! - Have you not been listening to me? ! - Do not tell me what it is you will do... you are just a pup! - You will give me nothing!	You will watch, and you will learn!	Tu vas regarder, et tu vas apprendre !
informal	 	They're about to get better. - Vince? Let's show the ladies what they're bidding on. - - I thought it was a silent auction. - It is. - But I've got to present the merchandise. - Let's go get a drink.	Where do you want to go?	Où veux-tu aller ?
informal	 	Nige, there's a hair in it. - You all right, sweetheart? - Yeah. - You OK? - Can I ask you something?	You can say no.	Tu peux dire non.
informal	 	It belongs to us. - That is the ring of the Nibelung, the oldest thing in the hoard. - The one who possesses it, is the treasure's owner. - It comes with a curse! - Fafnir is the evidence.	Heed our warning, or you too will pay.	Entends notre avertissement, ou tu le paieras aussi.
informal	 	"Awards are like hemorrhoids. sooner or later every asshole gets one." - [ Chuckles ] Did I say that? - my God, you're jealous, aren't you? - You don't look after me anymore. - Just because I give a little fledgling some encouragement does not mean that I am neglecting you.	Besides, you've never had any problems finding inspiration for the Dorwell series.	Et puis, toi, tu n'as jamais manqué d'inspiration, avec l'inspecteur Dorwell.
informal	 	You got a family, a girl getting married. - What that matter to me now? - You only think you quit. - Don't I know what I feel? - You want those men dead.	The one who's your enemy and the one you called a friend... don't you?	Celui qui est ton ennemi et celui que tu appelais mon ami... Pas vrai ?
informal	 	Honey, you look like a fool anyway, picking on that innocent girl in front of everybody. - She didn't look so innocent in her videos. - I don't wanna talk about this right now, hon. - Fine. Not another word. - The sofa's too soft for my back.	Dad, you slept on the sofa?	Tu as dormi sur le canapé ?
informal	 	♪ 'Cause for once ♪ ♪ There is nothing up my sleeve ♪ - ♪ Just some scars ♪ ♪ From a life that used to trouble me ♪ - ♪ I used to run ♪ ♪ At first sight of the sun ♪ - ♪ Now I lay here waiting ♪ ♪ For you to wake up ♪ - ♪ I lay here waiting ♪	♪ For you to wake up. ♪	Que tu te réveilles
informal	 	This truck driver says, he left some Indian girl... at the Waterfront Rly. Station. - Ganga! - What happened? - Don't cry, please. Listen to me. - What happened? Tell me...	Why did you do this?	Dis-moi... Pourquoi as-tu fait ça ?
informal	 	Favorite... Magnum, P.I. episode. - Did you see the Sun Rise? - - Second favorite episode. - - Did you see the Sun Rise: Part two? - Actually, reverse those two.	My God, who are you?	Mon Dieu, qui es-tu ?
informal	 	They're gonna be missed. - Could someone kill him again, please? - Derek, seriously? - Not worth the risk. - What about you?	Yeah, if you want me to come... not you.	Oui, si tu veux que je vienne... Pas toi.
informal	 	Chew on that, pal. - You're giving me my gauntlet back? - I'm all right. You can't touch me. - You might've killed the others, but I'm OK. - Oh, just one thing.	If I erase you from history, you will never have existed to kill me in the first place.	Si je t'efface de l'Histoire, tu ne seras de toute façon jamais là pour mettre ma vie en danger.
informal	 	Stay there! - He's vicious, he kicks you. - Moron, you said? - What's this? - Weird hunting guns...	Mihai, where were you?	Mihai, où étais-tu?
informal	 	-So fucked. -They seem totally on board. - Yes. -They're on board. - I mean, I get the ticking clock thing for Julie, but why do you think Jason wants to do this? - I know, I didn't even think he wanted to have kids, but I know she wanted to have kids eventually, but... - Right.	-You think he feels sorry for her?	Oui... Tu crois qu'il la prend en pitié ?
informal	 	All diving kits, they have one thing in common: - A knife. - A ceramic knife. - Ceramic doesn't rust, so it's great for deep-sea dives. - And murder.	You know, jonah definitely has motive, seeing as vanessa ratted out his buddy, craig.	Tu sais, Jonah a certainement un motif, vu que Vanessa a balancé son pote, Craig.
informal	 	Yeah,well,that's how it's supposed to be. - You know what this... this whole year has made crystal clear to me? - You have no idea what your life is going to look like five years from now, or one year from now, or a week. - And the things that matter... you don't want to turn around and realize you've lost them... while you were waiting. - You know I love you so much.	Amita... will you marry me?	Veux-tu m'épouser ?
