formality	src	src_ctx	trg
informal	 	"Maybe they were in love... - and that's not a very good reason to die. - "Now that I think of it, there aren't any good reasons to die, "while there are a lot of good reasons to live. - "People have been dying without reason for too long in our family... "or at least for reasons I can't understand. - "lt's like we were all born with the smell of death already in our nostrils.	"But you know what, Dad?	¿Pero sabes qué, papá?
informal	 	I mean, that's what Moses says. - So, we're gonna get you a new one. - I really don't think you should be watching these anymore. - It's no wonder why you're having nightmares. - It's not good for you.	Would you watch them if it was your mom?	¿Te ves si era tu mamá?
informal	 	No one will be at Arthur's tonight. - It's not like we haven't ever made love before, Bruce. - What now? - You're getting sick on the pill? - They are right over there.	Can't you wait two more days?	Puedes esperar dos días mas?
informal	 	What do you guys do out here? - How do I look? - - Good. - You look good. - Just good? - Come on. You used to be better than that.	Jameson, you look great, but I'm not - I'm not gonna... But what?	- Te ves genial, pero no quiero...
informal	 	That man was staring at me. - He was staring at my wife! - He's a cripple. - He meant no harm. - - He made googly eyes at me!	- It's your fault!	- ¡Es por tu culpa!
informal	 	These are the pages from The Book of Erebus, the Vampire Bible. - It contains everything... their entire history. - La Magra must be one of their legends. - Why is Frost so interested in La Magra? - Give me your hand.	Do you remember me?	Te acuerdas de mi?
informal	 	I'll go park. - Go on. - I'll be right there. - You're sure? - I forgot Lara's present.	- You've got the code?	- ¿Tienes la dirección?
informal	 	This is to celebrate - - On me! - - Yeah - Did you put out? - You gotta hesitate Christ	You don't want to put out too easily	No debes sacarlo tan fácilmente.
informal	 	So is this. - Tell him you're alive. - I can't. - Fine, I'll tell him and I still won't help you. - What do I say?	What do you normally say?	¡¿Qué dices normalmente? !
informal	 	Oh, I haven't been to the symphony in years. - How did you get box seats? - I'm a man with connections. - Picture it... you, me, two lovely ladies. - I can't.	You do realize that this is the London Phil's only performance in The United States this year?	¿Te das cuenta de que es el único concierto de la Filarmónica de Londres en Estados Unidos este año?
informal	 	You been taking night classes? - School is just for white people looking for other white people to read to 'em. - I figure I save my money and read to myself. - I'm gettin' you out of here. - - Like hell you are.	- You charging him with anything?	- ¿Lo estás jodiendo con algo?
informal	 	- You got any? - - My dad does. - - Give me my doll, you jerk! - - I don't have it! - - Give it to me!	Dennis! - I didn't take your doll.	Yo no agarré tu muñeca.
informal	 	He told me to reveal the true face of Venus gate to the world. - But the evidence is destroyed now, too. - Who was he actually? - He knows best. - That's so stupid.	What do you say there?	¿¡Que has dicho! ?
informal	 	Your room's full. - Got it. - I'll just get my stuff. - Thank you for what you did today. - Enough.	I killed you once, don't forget.	Te maté una vez, que no se te olvide.
informal	 	Walter, run. - Please don't kill me. - Please don't kill me. - Please don't kill me. - Etta.	Are you okay?	- ¿Estás bien?
informal	 	Well, maybe somewhere way back. - Chosokabe, 6,600 men. - This is exciting, don't you think? - All these men. - Well, you can't quit now.	I'm gonna make you come to all our meetings.	Tienes que venir a todas las juntas.
informal	 	I'm officially dead? - Them's the breaks Nishi. - Straight ahead and disappear... - So if I go the other way... - Hey!	What're you doing?	¿Qué haces?
informal	 	"I can live with your love." - "If you can't be mine.." - "I will live in your heartbeats." - "Why does your heart keep looking at me?" - "Like it has conquered both worlds."	"Since I found you..."	Desde que te encontré.
informal	 	Okay, so Wade and I have had some... tension. - You know, we had a moment over Christmas, but I just don't think I could ever go there, you know? - He's just so... - Wade. - Which equals delicious.	If you don't go there...	Si no vas allí...
informal	 	Cheers. - To being awesome. - Cheers. - We are that. - All right!	You gonna eat that?	- ¿Vas a comerte eso?
informal	 	No, I guess it'll be all right. - Hi, Coach Skills. - Aw, Chuck. - And above all, just be yourself. - Brooke, it's a camping trip, not the first day of school.	Well, did you remember to bring A little thermos with the sippy cup?	¿Recordaste traer el termo con el vasito entrenador?
informal	 	Let's go get some shawarma. - Avengers assemble! - Wait, don't step off those... - Oops. - Oh!	You know what that sound means?	sabes lo que ese sonido significa?
informal	 	You of all people should know better. - What am I gonna do with a woman who has two kids? - I don't ever want to worry about what retirement home your mother's in. - I don't want you to worry where mine is. - I don't want to watch you die of cancer.	I don't want you to play nursemaid to me.	No quiero que seas mi nodriza.
informal	 	Okay. - Back to the front, McCall. - After you. - The evidence is gone. - Why don't you just go?	You... you think the evidence mattered that much, huh?	Crees que las pruebas son muy importantes ¿verdad?
informal	 	Sorry, I thought Josh was still here. - Well, I'm off to my mani-pedi. - Can you spot me a few Burt bucks? - No. - I spent my last ones on a crochet lesson from old lady Stevens, so I can make this toilet seat cozy.	Ooh, that's gonna be great in winter, but if you're out of Burt bucks and I'm out of Burt bucks, then we got a problem.	Va a estar genial en invierno, pero si no te quedan Burt pavos y a mí no me quedan Burt pavos, entonces tenemos un problema.
informal	 	Let's see how long they take. - Five, four, three, two, one. - Run! - Run! - - Run! Run!	Jack, who did this to you?	Jack, quién te hizo esto?
informal	 	What's wrong with you? - Running around like this? - Look, I know how hard it is. - You got something you wanna share with the world and nobody gives a shit. - But then things turn around.	You have to have patience, and you gotta keep working.	Tienes que ser paciente y seguir trabajando.
informal	 	You can't take another heartbreak right now! - How's the mulch business going, sweetie? - Well, I'm not doing as well as I thought. - Once I paid all my costs and taxes, I'm barely breaking even. - Well, look.	Maybe you should forget about... all those starving kids you let down... and think about how long you've been single.	Todos esos niños hambrientos que decepcionastes. Y piensa acerca de cuanto tiempo has sido soltero. ¡Mamá!
informal	 	And then when you're going down, you talk about how we're all the same but these systems keep us apart. - OK, thanks. Hey, Mark. - Are you feeling it yet? - Oh, yeah, I'm feeling... - Really?	Shall I get you some water?	¿Necesitas agua?
informal	 	What is that smell? - It was canard au vin rouge at one time. - But as you were saying, Doctor. - Then one of my best staff physicians, Sheila Marcus, suddenly disappeared. - No call, no message, just gone.	- And you suspect she's responsible?	¿Cree que ella es responsable?
informal	 	- I didn't murder no one. - - Come on,you killed Alison Trelane. - What,you probably didn't realize that she was borrowing her husband's car that day,right? - Then you went back to finish what Danny Phan sent you to do in the first place. - I told you to cooperate,remember that?	I want to know how Phan arranged for all this,you hear me?	Quiero saber cómo Phan preparó todo esto, ¿me escuchas?
informal	 	Is that slang for going to the prom or something? - No. - That's slang for being life partners for as long as we both shall live... and beyond, for all eternity, in perpetuity, throughout this universe and any others. - Okay. - I guess I just don't see what the big rush is.	You know, all eternity isn't going anywhere.	Ya sabes, la eternidad no va a ir a ninguna parte.
informal	 	Maybe you should just leave me off here, cos he's probably asleep. - He likes to get stoned and listen to music and fall asleep. - Are you OK? - Yeah. - My eyes hurt.	Are you married?	¿Estás casada?
informal	 	It's a splatter thing. - There's a little piece of tape on the floor you're supposed to stand behind. - - That's madness. - - I know. - There's a big inspection coming up, and I don't want to lose my TV privileges.	You really need to let me take a look at that roommate agreement, one of these days.	De verdad necesitas que le eche un vistazo.. ...a ese acuerdo de compañeros de habitación uno de éstos días.
informal	 	- jim,given my thought About the idol? - Without a doubt. - I mean,i see it as a very very,Very significant tool an idol Played this early on, for Example,really gives you three More days. - That is is what "survivor" is All about. - You survive one day at a time. - - ozzy were you voted Out holding on to an idol. - Yes.	Jeff: so what jim says it Gets you three more days is not Necessarily true.	- Sí. Así que, lo que dice Jim sobre que te da tres días más no es necesariamente cierto.
informal	 	Cry me a river. - Get off it, James. - So why did you try to jump the fence at the impoundment lot, anyway? - Where did you hear about the fence? - Two people from school told me this morning.	Can you please move to the passenger seat?	Pásate al asiento del acompañante.
informal	 	- Night. - Good night, dice. - Summer's just around the corner. - I can smell it.	You know, somehow Dawson and Skagway and... even California seem like places I've just heard of.	¿Sabes? De alguna forma, Dawson, Skagway... e incluso California parecen lugares de los que sólo he oído hablar.
informal	 	He's given you a hard time? - No, he's all right. - He gave me this job. He was really cut up over Mum. - What does he think about you and Elizabeth? - He thinks he knows what's best for us.	And that doesn't include you?	Y.,.. ¿eso no te incluye?
informal	 	She threatened to kill Wandamae. - You can reverse it if you get her on that plate. - You and what army? - Sensors activated. - Go ahead, hit me, hit a woman.	You can't do it, can you?	No puedes hacerlo, ¿verdad?
informal	 	You ought to keep away from here, sir. - Mr. Tanner might not take too kindly to Mr. Ed Gage's boy being around. - You know, there ought to be a way to make a lot of money with these little turtles. - Huh? - - Yeah, have them in a turtle race, you know. - If I could just figure out a way to fix the winner.	You work on that, I got to go over and talk to Al Patterson.	Tú piensa en algo, yo iré a hablar con Al Patterson.
informal	 	"Rest assure that if a vacancy should occur,... "you will be the first to be at my side,... "As always. - "Yours, Diego de Arce y Reynoso, "Inquisitor General of Spain." - I told you to come in through the door. - Not only this,... I'm almost as prickly as a peacock,... now I've got a shattered ankle. - And it's all the fault of this amazing of that book... if you don't know how much it weighs.	You took a book?	Llevaste un libro?
informal	 	Now, if we can get our hands on that box, it could shed some light on who these people are and what they want. - And you want me to steal the box? - No, no, no. - All we need is your help to see how the security team reacts to the alarm. - I can get into the security offices to check out their response, but we need someone in the vault to trigger the alarm.	And all you have to do, mom, is the one thing I have never been able to get you to stop doing.	Todo lo que tienes que hacer, mama, es una cosa que nunca he sido capaz de conseguir que pares de hacer.
informal	 	Just the money. $700. - - Why? - - For the damages your son caused. - - What a mess it was. - - I haven't got $700.	- Then your father will pay it!	- ¡Entonces los pagará tu padre!
informal	 	Have a sip of whisky, it'll give you courage! - To the perfect crime! - But the stocking, have you got it? - No, I'm disarmed. - Here, take it.	- What're you doing, looking at me?	- ¿Qué haces? ¿Me miras?
informal	 	Well, it wouldn't kill us to wait a few... More minutes. - I agree with Mr. Olsen. - Why are we outside of the kitchen? - It's a little late for a snack, isn't it? - I've seen you around here before haven't i?	You work for lex.	Trabajas para Lex.
