formality	src	src_ctx	trg
informal	 	Go ahead, say it! - Say it to my face! - Toulouse, have you forgotten where I found you? Huh? - Shackled to that chain gang, chipping away at rocks with that pathetic baby pickaxe? Huh? - Have you forgotten who bribed the guard to let you out?	Elsa, you got it all wrong.	Wer? Elsa, du verstehst das völlig falsch.
informal	 	And... - I don't know, it's hard to explain. But I'm not ready for this-- - - That's bullshit. - - No, it's not. - I'm still trying to figure out this new life, and this is too confusing.	This is the only thing that's clear and you know it.	Das ist die einzige Sache, die klar ist, und das weißt du.
informal	 	This area is off limits. - Would you come with us, please? - She'll be all right. - Well, if she's not, I'm walking into a room full of FBI agents. - Oh, my God.	You won't believe what just happened.	Du wirst nicht glauben, was gerade passiert ist.
informal	 	- Meredith grey. - - As promised. - It's been so long. - Oh, you come over here and give me a hug. - This is so freaking cool.	I bet it never occurred to you To put this on your wish list.	Ich wette, du wärst nie darauf gekommen das auf deine Wunschliste zu setzen.
informal	 	-Alone? - -What's it to you? - -You have character. - Yes. - You're observant.	You like to reflect while you drive. And you have very sensitive feet.	Du denkst gerne nach, während du Auto fährst, und du hast sehr empfindliche Füße.
informal	 	In the south. - They're in Vienna for their 25th anniversary. - - That's a lovely idea! - - What the hell are you doing? - - How did you find us?	- Mum said you were shopping.	- Mama sagte, du kaufst ein.
informal	 	And sometimes, it finds a way to push back into your heart. - And if you're lucky... it gives us another chance. - And what if you don't want another chance? - If you didn't, you wouldn't have come looking for me. - I wasn't sure I'd be able to find you.	Where are you?	Wo bist du?
informal	 	Fine. - You've heard of raising spirits from the dead by incantations, right? - - I guess. - Alright. - - I did that by playing a record backwards. - - You're kidding. - I knew you wouldn't believe me.	- No, no, no, I believe you.	- Nein! Ich glaube dir.
informal	 	You can't have gone that far. - Leo. - Leo. - I see you. - Why, you little witch.	We'll see how long you last.	Mal sehen, wie lange du durchhältst.
informal	 	Will the diploma be any use? - No. - Is it worth it then? - - You here alone? - - Another girl's on night-shift.	You want to make love?	Willst du Sex?
informal	 	That's because you're stupid and you don't listen to anybody. - 'Cause I didn't want her to pass by a great career opportunity because of me. - You told your girlfriend that it was okay to take a job with her good-looking ex. - All right, that is not noble, it's stupid. - Let me ask you a question then.	If Gabby asked you to put your career on hold and move to Denver, would you do that? No, I wouldn't do that.	Wenn Gabby dich bitten würde, deine Karriere aufzuschieben und nach Denver zu ziehen, würdest du das tun?
informal	 	You can come back with us. - You can heal. - You're taking a lot of guns, Rick. - No, I'm just saying that that all is a lot of guns. - Why do you need the guns, Rick?	'Cause if you got something good, that just means that there's someone who wants to take it.	Wenn du nämlich etwas Gutes hast, wird es jemanden geben, der es dir wegnehmen will.
informal	 	We have calculated all data for the new radiation. - Reaching target in 7 minutes. - I understand, but you're acting like the only one afraid of misuse. - There are other people. - Trust them.	You rely on their help.	Du bist noch mal auf ihre Hilfe angewiesen.
informal	 	You do nothing, you time out, I win. - This is not a situation that you can shoot yourself out of. - I guess not. - All this for a kid? - You've caused me so many problems, Ryan.	So, I'm gonna let you watch me inject her before you time out.	Darfst zusehen, wie ich es ihr injiziere, bevor deine Zeit abläuft.
informal	 	However, a desk job with the FBI, terrible news. - You know you can't take that job. - Tommy, I love you, Man, I mean, you know I do, from the bottom of my heart. - Well, you do, that's what I'm saying. - But I'd rather take advice from a ham sandwich.	Oh, my God, now you're really insulting me.	Jetzt beleidigst du mich.
informal	 	This is the last chance I'm ever going to have to help you. - Jake, it's over. It's not going to work. - It has to. - Let go, Jake. - If not for yourself, then for me.	You still have time to make a better life for yourself.	Noch hast du die Zeit, dir ein besseres Leben aufzubauen.
informal	 	She's good.	I can't remember the last time Sam mentioned that you visited her.	Ich kann mich nicht an das letzte Mal erinnern, als Sam erwähnt hat, dass du sie besucht hast.
informal	 	Let him take care of Polo. - It's not just Polo though, is it? - It's those dirty lnterpol cops that set me up. - They want my head on a stick. - They want their money back. They're gonna keep coming till they get it.	So, what are you gonna do?	Was willst du machen?
informal	 	Just like two buddies preparing to start their business a bistro, for instance You sink everything into it - Sleep! - I'm telling you, you will remember this in the future - You've had a nightmare It's ok, don't worry - You scared me!	You wanna talk, or have a minute of your own?	Willst du reden oder lieber nicht?
informal	 	I had a girlfriend, all right? - Now I just can't. - I don't want to. - You still love Lexie. - See you tomorrow.	I can't wait to get back to neuro. At least with lost causes, you know where you stand, and the patients can tell you when they have had enough.	Bei verlorenen Fällen, weißt du, wo du stehst, und die Patienten können dir sagen, wenn sie genug haben.
informal	 	Emilio. - Emilio. - There's a girl looking for you. - Her name is Cataleya. - Cataleya.	I thought you were dead.	Ich dachte, du wärst tot!
informal	 	Take care of this for me. - Don't let him hurt me. - Then we can get out of here. - We can go home. - I can take care of you.	I can be your mother again.	Ich kann wieder deine Mutter sein.
informal	 	After your malevolent friend Vandamm takes off tonight we'll get together and do a lot of apologizing to each other, in private. - You know that can't be. - Of course it can be! - He has told you, hasn't he? - Told me what?	You've got to get moving.	Du musst gehen.
informal	 	It made me realize... I used to be that guy. - And I really don't want to be. - I'm sorry. - I-I'm not trying to be jerk or anything. - You are...	You're the kindest person I've ever met.	Du bist die netteste Person, die ich jemals getroffen habe.
informal	 	Will you make the teachers call me Cass as well, then? - But you got to promise me to stay out of trouble, OK? - Yeah, but everyone apart from my mates think that all I am is just a darkie. - That is just ignorant name calling. - That is not what you are.	I'll tell you what you are.	Soll ich dir sagen, was du bist?
informal	 	Look, slick. - I told you. - I'm out. - What do I gotta do to convince you that I'm done? - Gus.	You violated one of the three rules.	Du hast eine der drei Regeln gebrochen.
informal	 	That's okay. - Here. - Boy, you really are. - Was that your first kiss? - Was it okay?	You want to try it again?	Willst du es noch mal versuchen?
informal	 	Yes, there's that face - That face that somehow I trust - It may embarrass you To hear me say it - But say it I must - Say it I must	You have the cool, clear eyes	Du hast die kühlen Augen
informal	 	Well, what about that magic idea? - Well, what's the matter? - - Just a couple of tricks for an opening? - And for a finish, you saw me in half. - Next thing you know, you'll be doing a single. - "Kalmar The Magnificent."	Maybe you think I couldn't.	Du glaubst wohl, ich kann es nicht.
informal	 	That means you're up to something. - - It's Wednesday today. - Cyriel, got a glass of beer for me? - - Sure, come in. - Look, there he goes.	Have you gone crazy?	Bist du verrückt geworden?
informal	 	Sledge, that's you. - Bring some comm wire. - Yes, sir. - Hamm, get a spool. - Fuck!	Mac: Sledge, where the fuck are you? !	Sledge, wo zum Teufel bleibst du?
informal	 	You weren't bitten, were you? - No, no, I'm fine. - I think. - Shit. - [John] Looks like we could be okay.	Did you ever imagine such a sight?	Hättest du dir so was jemals vorstellen können?
informal	 	What are limacoids, anyway? - Banana slugs. - Good morning, Dr. Blake. - Good morning, S.A.R.A.H. - Good morning, sheriff.	Wow, you look...	Du siehst... Du...
informal	 	Yes, it's gonna be dangerous getting out of the car, wherever we stop, but the simple fact is we can't afford to ration our supplies anymore. - The place may have been picked clean already, too. - Like that place we found you, John. - Yeah, we don't have any other option. - A picnic area. That's appropriate.	Elizabeth, will you bring the binoculars?	Elizabeth, bringst du mir das Fernglas mit?
informal	 	I know you're pissed, but the guys were right this time. - That motel was a quick stop. - I would have been in Oregon - - by the end of the day. - - Get him to Saint Thomas.	Hopefully, that's in your plan.	Hoffentlich ist das auf deinem Mist gewachsen
informal	 	That's why I'm moving out of here and taking my house with me. - God... damn you! - Damn you! - What the...? - Well, boy, that was a mistake.	So, did you get your story yet?	Hast du deine Geschichte schon?
informal	 	-How much? - -Knit pick, 200 grams. - 200 Grams is knit pick? - Take care of it yourself. - Shall we go?	Are you coming?	- Kommst du?
informal	 	This is all my fault. - Angelica didn't believe in fault. - She said it was the present understood by people looking backward. - We have to look forward. - If we don't, we won't survive.	And now that you know the truth... it's time for me to go.	Und da du jetzt die Wahrheit kennst, wird es für mich Zeit zu gehen.
