src_ctx	src	trg
He was also an exchange student at Flinders University in South Australia. In 1975 he was the first Papua New Guinean to be appointed Secretary of the Department of Finance, a position which he held until 1982.	After graduating from university [pr] worked as an economist in both the public and private sectors.	Después de graduarse de la universidad, trabajó como economista en los sectores público y privado.
Shurgaya is a Maxillofacial and Plastic surgery expert. She holds three patents on the "Method of treatment of unilateral facial paralysis"	[pr] has more than 100 publications and scientific papers, 10 personal methodologies of operation on the face and is a co-author of two guides on plastic surgery.	Tiene más de 100 publicaciones y trabajos científicos, 10 metodologías personales de operación en la cara y es coautora de dos guías sobre cirugía plástica.
Sergelen Orgoi FACS is a Mongolian surgeon best known for developing low cost liver transplantation and laparoscopic surgery in Mongolia. She is a Professor of Surgery and the Head of Surgery Department at the Mongolian National University of Medical Sciences, and Vice President of the Mongolian Surgical Association.	[pr] is an Honorary Fellow of the American College of Surgeons (ACS).	Es miembro honorífico del Colegio Estadounidense de Cirujanos (American College of Surgeons, ACS).
In 2010 Bucchieri choreographed his first dance work for Stockholm 59 degree North 1 ballet Cantus: In memory of the dancing queen. He established himself early as a prolific dancer, specialised in breakdance and in Street dance.	Giovanni Bucchieri spent [pr] youth at Pizzeria Romana in Linköping.	Giovanni Bucchieri pasó su juventud en la Pizzería Romana de Linköping.
He is 193 cm and 127 kg. In 2005 he won the Asian Championships in Incheon with a throw of 65.25 metres.	The 2004 Asian Junior Champion, [pr] won a gold medal at the 2004 World Junior Championships in Grosseto, the inaugural Iranian to win a medal at any global athletics competition.	El campeón asiático junior de 2004, ganó una medalla de oro en el Campeonato Mundial Junior de 2004 en Grosseto, convirtiéndose en el primer iraní en ganar una medalla en cualquier competencia atlética global.
He also became deputy chairman of the Japan Association of Corporate Executives. Fukui served as Governor of the Bank of Japan from March 20, 2003 to March 19, 2008.	Fukui was Deputy Governor of BOJ from 2002 through 2003; and [pr] became the new BOJ governor at the end of the five-year term of Masaru Hayami.	Fue vicepresidente del BOJ entre 2002 y 2003, y luego presidente de la misma institución al finalizar el período de cinco años de Masaru Hayami.
Salomé Karwah (c. 1988 – February 21, 2017) was a Liberian nurse who was named co-Person of the Year by Time magazine in 2014 for her efforts to combat the West African Ebola virus epidemic. Karwah survived ebola herself, before returning to work with Médecins Sans Frontières (Doctors Without Borders) to help other patients afflicted with the disease.	[pr] appeared on the cover of Time in December 2014 with other health care workers and colleagues working to end the epidemic.	Apareció en la portada de Time en diciembre de 2014 con otros trabajadores de la salud y colegas trabajando para eliminar la epidemia.
After attending elementary and high schools in Kenya, she benefited from a scholarship by the government of Russia, to attend Samara State Aerospace University, in Samara, Russia, where she studied Aerospace engineering, graduating with a Bachelor of Engineering (BEng) degree in 2009. In June 2014, she was hired as an aircraft maintenance technician at Kenya Airways, working in that capacity for six months until December 2014.	In 2014, Orwaru was diagnosed with metastatic breast cancer, for which [pr] had to undergo chemotherapy and radiotherapy.	En 2014, se le diagnosticó cáncer metastásico de mama, y debió someterse a quimioterapia y radioterapia.
Bessala retired from boxing shortly thereafter. In 1965, Bessala won the All-Africa Games in Brazzaville, Republic of the Congo.	Joseph Bessala (1 January 1941 – 25 April 2010) was a welterweight boxer from Cameroon.	Joseph Bessala (1 de enero de 1941 – 25 de abril de 2010) fue un boxeador de peso welter del Camerún.
During his time studying in London, he visited the site of an early attempt to put a tunnel under the river Severn, an endeavour undertaken by his ancestor William Fendall among others. He worked on further dams in New Zealand (1928–1930), was involved in Galloway hydro-electric scheme, Scotland (1931–1937), was Resident Engineer on the Woronora Dam, Sydney, Australia, Chief Construction Engineer and Engineer-in-chief, Metropolitan Water, Sewerage and Drainage Board, Sydney.	[pr] served with the British Army in France (for three years), worked for Armstrong Whitworth & Co, as Assistant Engineer on the Mangahao hydro-electric scheme, New Zealand (1922-1924), then as Engineer in charge, Arapuni power station, New Zealand (1924–1927).	Se sumó al ejército británico en Francia (durante tres años) y trabajó para Armstrong Whitworth & Co como ingeniero adjunto en el plan hidroeléctrico de Mangahao, Nueva Zelanda (1922 a 1924), y luego como ingeniero a cargo en el proyecto de la central eléctrica de Arapuni, en el mismo país (1924 a 1927).
Nii Narku Quaynor is a Ghanaian scientist and engineer who has played an important role in the introduction and development of the Internet throughout Africa. He then studied Computer Science, obtaining an M.S. from the State University of New York at Stony Brook in 1974 and a Ph.D. from the same institution in 1977.	Quaynor graduated in engineering science from Dartmouth College in 1972 and received a Bachelor of Engineering degree from the Thayer School of Engineering there in 1973.	En 1972, obtuvo un título en Ciencias de la Ingeniería en la Universidad de Dartmouth y, en 1973, una licenciatura en Ingeniería en la Escuela de Ingeniería de Thayer.
At the 2008 Biathlon World Championships in Östersund, she was 15th in the mass start. During the 2008–09 Biathlon World Cup, she has steadily risen in the rankings and on she placed second during the pursuit event and third in the mass start after Iourieva and Jonsson at Antholz.	During the 2007-08 Biathlon World Cup, [pr] made it to the podium twice, the first time when [pr] placed second in the sprint at Pokljuka, Slovenia and third in the pursuit at Ruhpolding, Germany.	Durante la Copa Mundial de Biatlón 2007/2008 logró subir al podio en dos ocasiones, la primera de ellas cuando obtuvo el segundo lugar en el sprint de Pokljuka, Eslovenia, y el tercero en la competencia de persecución en Ruhpolding, Alemania.
In 1983 he also completed his compulsory military service. Elo joined the Swedish Cullberg Ballet 1984 for six years.	In 1980 [pr] attended Varna International Ballet Competition and 1984 [pr] was a finalist in Helsinki International Ballet Competition.	En 1980 asistió al Concurso Internacional de Ballet de Varna, y en 1984 fue finalista del Concurso Internacional de Ballet de Helsinki.
Justicia Acuña (1893-1980) was a Chilean engineer. Justicia Acuña Mena was born in Santiago, Chile, January 14, 1893.	[pr] was the first woman with this profession in [pr] country and in South America.	Fue la primera mujer que ejerció esta profesión en su país y en Sudamérica.
In Beijing at the 2008 Olympics, he competed at the 100 metres sprint and placed second in his heat, just four hundredths of a second after Usain Bolt in a time of 10.24 seconds. Daniel Everton Bailey (born 9 September 1986) is a male sprinter from Antigua and Barbuda who specialises in the 100 metres.	[pr] qualified for the second round in which [pr] improved [pr] time to 10.23 seconds.	Clasificó para la segunda ronda, en la que mejoró su tiempo a 10,23 segundos.
In October 2017, Emily Orwaru was named among the "Top 40 Under 40 Women in Kenya 2017" by Business Daily Africa, an English-language business daily newspaper, published by the Nation Media Group. Emily Orwaru (born 1988) is a Kenyan aeronautical engineer, who works as an aeronautical planning engineer, at Kenya Airways, the country's national airline.	[pr] is involved in a community-based economic development group in Nyamira, [pr] home village.	Participa en un grupo de desarrollo económico comunitario en Nyamira, su ciudad natal.
